"Course Sections Id","Sec Name","Sec Short Title","Sec Min Cred","Sec Max Cred","Faculty First Initial & Last CSV","Sec Start Date","Sec End Date","Sec Status","Sec Printed Comments","Sec Meeting Info","Crs Desc","Course Types CSV"
"97586","MUS-130-A","Private Instruction-Lute","1","2","P.Lingen","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.","PRIV,PBK,LES2"
"97694","MUS-330-B","Private Instruction-Voice","1","2","H.Andereck","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97695","MUS-330-C","Private Instruction-Voice","1","2","R.Ashcraft","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97696","MUS-330-D","Private Instruction-Voice","1","2","K.Beane","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97698","MUS-330-F","Private Instruction-Voice","1","2","K.Kanakis","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97699","MUS-330-G","Private Instruction-Voice","1","2","J.Lassetter","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97701","MUS-330-I","Private Instruction-Voice","1","2","G.Moss","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97702","MUS-330-J","Private Instruction-Voice","1","2","J.Struve","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97703","MUS-330-K","Private Instruction-Voice","1","2","C.Sonka","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97704","MUS-330-L","Private Instruction-Voice","1","2","J.Phillips","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97706","MUS-330-N","Private Instruction-Voice","1","2","B.Westlund","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97707","MUS-330-O","Private Instruction-Voice","1","2","C.Hanson","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97708","MUS-330-P","Private Instruction-Voice","1","2","M.Gruett","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES16"
"97674","MUS-330-A","Private Instruction-Organ","1","2","B.Schultz,G.Peterson","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES17"
"97675","MUS-330-A","Private Instruction-Piano","1","2","D.Huang,J.Strauss,M.Kominami","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES19"
"97676","MUS-330-A","Private Instruction-Trumpet","1","2","J.Ailabouni,J.Cord","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES20"
"97677","MUS-330-A","Private Instruction-Trombone","1","2","M.Smith,B.Yates","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES21"
"97678","MUS-330-A","Private Instruction-Tuba","1","2","M.Smith,B.Yates","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES22"
"97679","MUS-330-A","Private Instructn-French Horn","1","2","R.Shaffer","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES3"
"97680","MUS-330-A","Private Instruction-Euphonium","1","2","M.Smith,B.Yates","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES4"
"97681","MUS-330-A","Private Instructn-Percussion","1","2","M.Geary","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES23"
"97682","MUS-330-A","Private Instruction-Violin","1","2","V.Strauss,S.Martin,I.Kalnin","2016/02/04 00:00:00","2016/05/19 00:00:00","A","V. Strauss: Violin seminar meets Wednesdays from 5:30pm to 6:20pm in Jenson-Noble 123. I. Kalnin violin seminar meets Wednesdays from 6:00 to 7:00pm in the Choir room.","02/04/2016-05/19/2016","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES24"
"97683","MUS-330-A","Private Instruction-Viola","1","2","S.Martin","2016/02/04 00:00:00","2016/05/19 00:00:00","A","Viola seminar meets Tuesdays at 6:30 p.m. in the Jenson Noble 123.","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES14"
"97684","MUS-330-A","Private Instruction-Cello","1","2","S.Martin,C.Tutino","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES13"
"97685","MUS-330-A","Private Instruction-Bass","1","2","S.Martin,M.Van Ryn","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES12"
"97686","MUS-330-A","Private Instruction-Clarinet","1","2","M.Chesher","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES5"
"97687","MUS-330-A","Private Instruction-Saxophone","1","2","M.Chesher,L.Postudensek Hart","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES6"
"97688","MUS-330-A","Private Instruction-Oboe","1","2","H.Armstrong","2016/02/04 00:00:00","2016/05/19 00:00:00","A","Oboe seminar meets Wednesdays from 6:00-7:00pm.","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES15"
"97689","MUS-330-A","Private Instruction-Bassoon","1","2","H.James","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES7"
"97690","MUS-330-A","Private Instruction-Flute","1","2","C.Hester","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES8"
"97691","MUS-330-A","Private Instruction-Guitar","1","2","P.Lingen","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.","PRIV,PBK,LES9"
"97365","EDUC-352-A","Adv Mid/HS Art Methods (5-12)","4","","L.Lovelace","2016/02/04 00:00:00","2016/05/19 00:00:00","A","This course has a fee of $30 for transportation to Minneapolis museums and studio art materials.","02/04/2016-05/19/2016 Lecture Monday 06:00PM - 09:00PM, Center for the Arts, Room 215","Advanced study of secondary teaching methods for students seeking licensure in art, English, foreign language, math, science, and social science.  Study of special methods used to teach the individual's major subject area.  Teaching methods and professional participation in one's academic discipline will be covered, as well as inclusion of special education students in a regular classroom and applications of technology.  Students spend a minimum of forty contact hours in cooperating school classrooms in addition to on-campus meetings.  Must be taken prior to professional semester.  Required for certification in art, English, foreign language, mathematics, science, and social studies.  Not required of health, physical education and music majors.  Prerequisite: 252.",""
"97372","EDUC-376-A","Adv Literacy:Assess/Inst Des","2","","J.Meyer-Mork","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/09/2016-05/10/2016 Lecture Tuesday 02:30PM - 04:00PM, Koren, Room 216","This course will present constructs and protocols for the assessment, diagnosis and evaluation of student learning and literacy skills in the elementary/middle school classroom.  The course explores the developmental nature of the exceptional reader, including underachieving and gifted students.  It also examines: current research on learner characteristics, instructional approaches and best-practices in classroom assessment of reading skills, both formal and informal.",""
"97384","ENG-110-A","Intro to College Writing","2","","M.Garcia","2016/02/04 00:00:00","2016/05/19 00:00:00","A","Open only to first-year students. Designed to help students become more confident and effective college-level writers. Consent of instructor.","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 12:45PM - 01:30PM, Main, Room 114","An introductory English course designed to help students become more fluent, confident, and effective writers and readers.  Focus on strengthening skills in writing college-level essays, including identification of surface errors.  Frequent writing, reading, and individual conferences.  Hours do not count toward an English major or minor.  Students may not earn credit for both ENG 110 and ENG 114.",""
"97891","PE-250-A","Coaching of Sports:Football","2","","A.Hafner","2016/03/29 00:00:00","2016/05/19 00:00:00","A","Second Seven Weeks","03/29/2016-05/19/2016 Lecture - Second 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room 305","Theory and technique of coaching football. Taught in 2 credit hour units.  A maximum of 4 such credit hours may be counted toward the 128 required for graduation.  Some sports are offered alternate years.  For sophmores, juniors and seniors.",""
"97966","REL-101-A","Intro to Biblical Studies","4","","S.Burke","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Valders, Room 254","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97967","REL-101-B","Intro to Biblical Studies","4","","S.Burke","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Main, Room 111","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97968","REL-101-C","Intro to Biblical Studies","4","","R.Shedinger","2016/02/04 00:00:00","2016/05/19 00:00:00","A","First year students only.","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 105","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97969","REL-101-D","Intro to Biblical Studies","4","","R.Shedinger","2016/02/04 00:00:00","2016/05/19 00:00:00","A","First year students only.","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Olin, Room 105","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97970","REL-101-E","Intro to Biblical Studies","4","","R.Wafula","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Main, Room 112","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97971","REL-101-F","Intro to Biblical Studies","4","","R.Wafula","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 112","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97972","REL-101-G","Intro to Biblical Studies","4","","L.Wright","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Main, Room 111","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97973","REL-101-H","Intro to Biblical Studies","4","","L.Wright","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Main, Room 111","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"98104","REL-101-I","Intro to Biblical Studies","4","","A.Henning","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Main, Room 112","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"98105","REL-101-J","Intro to Biblical Studies","4","","A.Henning","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Main, Room 112","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP"
"97981","REL-232-A","Christian Theology","4","","W.Deifelt","2016/02/04 00:00:00","2016/05/19 00:00:00","A","Course can only fulfill either Rel OR HEPT gen ed req, not both","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Valders, Room 254","A study of teachings basic to the Christian faith using classical and contemporary sources from both the Protestant and Catholic traditions, such as those about God, relations among religions, Jesus, the Church, and creation and its interpretations for today in light of their biblical and historical foundations. Prerequisite: one of 101, 111, or 112.","RP,PBK,REL,HEPT,INTCL"
"97982","REL-232-B","Christian Theology","4","","W.Deifelt","2016/02/04 00:00:00","2016/05/19 00:00:00","A","Course can only fulfill either Rel OR HEPT gen ed req, not both.","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Main, Room 116B","A study of teachings basic to the Christian faith using classical and contemporary sources from both the Protestant and Catholic traditions, such as those about God, relations among religions, Jesus, the Church, and creation and its interpretations for today in light of their biblical and historical foundations. Prerequisite: one of 101, 111, or 112.","RP,PBK,REL,HEPT,INTCL"
"97249","BIO-490-A","Senior Project","1","4","S.Carlson,E.Lynch,M.Eichinger,S.Fretham,M.McNicoll,D.Reding","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","","PBK"
"97250","BIO-493-A","Senior Honors Project","4","","M.Eichinger,S.Fretham","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","A year-long independent research project. Applications are completed on the ""Honors Program"" form available at the registrar's office, requiring the signatures of a faculty supervisor, the department head, the honors program director, and the registrar. Interdisciplinary projects require the signatures of two faculty supervisors. The project must be completed by the due date for senior projects. The completed project is evaluated by a review committee consisting of the faculty supervisor, another faculty member from the major department, and a faculty member from outside the major department. All projects must be presented publicly. Only projects awarded an ""A- or A"" qualify for ""department honors"" designation. The honors project fulfills the all-college senior project requirement.","HON,PBK"
"97331","ECON-130-A","Principles of Economics","4","","C.Gomersall","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Olin, Room 206","An introduction to the uses of economic theory in the analysis of problems emergent in large societies. Specific topics include consumer choice, decision making by firms in price taking and price searching situations, and inflation and aggregate employment analysis. ","HBSSM,SS,PBK"
"97332","ECON-130-B","Principles of Economics","4","","C.Gomersall","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 206","An introduction to the uses of economic theory in the analysis of problems emergent in large societies. Specific topics include consumer choice, decision making by firms in price taking and price searching situations, and inflation and aggregate employment analysis. ","HBSSM,SS,PBK"
"97335","ECON-248-A","Interm Economic Theory:Micro","4","","S.Holland","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 107","A theoretical approach to understanding how consumers and firms make decisions and how those decisions affect the economy and our society.  Topics include consumer theory, the theory of the firm, industrial organization, equilibrium, and market failures.","HBSSM,QUANT,PBK"
"97337","ECON-255-A","Environmental Economics","4","","S.Holland","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Olin, Room 107","The application of economic principles to environmental issues. Valuation of environmental damage and environmental improvements, including non-market approaches. Methods of environmental regulation, such as taxes, standards, and transferable permits. Other topics such as climate change and species loss may also be covered.","HBSSM,PBK,ENVMJ"
"97987","REL-256-A","Islam","4","","R.Shedinger","2016/02/04 00:00:00","2016/05/19 00:00:00","A","Course can only fulfill either REL or HEPT general education requirement, not both.","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Loyalty Hall, Room 010","This course will introduce students to the history, development, and theological traditions of Islam. Special attention will be given to Muhammad and the founding of the Muslim community; the Quran and Sunnah (the way of the Prophet) and their roles as sources for Muslim religious traditions; and the various expressions of Islam in the contemporary world, especially revivalism and modernism.  The relationship between Islam and Chrisitianity will also be a topic of consideration.","RP,GL,PBK,REL,HEPT,INTCL"
"98186","BIO-112-A","Insects, Humans & Environment","4","","K.Larsen","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Sampson Hoffland Laboratories, Room 132","A study of relationships among insects, humans, and the environment.  Using insects as a model, biological concepts such as evolution, form and function, genetics, development, natural history, biodiversity, and conservation will be covered. Includes a presentation of why insects are so successful, giving attention to their behavior and ecological roles in nature, impacts on human society as causes of famines, plagues and epidemics, and importance in human cultures. Laboratory includes field trips and an investigative approach to learning insect biology.","NSL,PBK,NWL,ENVMJ"
"98188","BIO-112L-A","Insects, Humans & Environ Lab","0","","K.Larsen","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lab Tuesday 12:45PM - 03:00PM, Sampson Hoffland Laboratories, Room 132","","PBK"
"97351","EDUC-260-A","Brass Methods","2","","M.Smith,R.Shaffer,J.Cord","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room SPER","Methods and materials of teaching brass instruments to elementary and secondary students. Includes knowledge of and proficiency on brass instruments, pedagogy, materials, assessment and grading for individual and small group studio lessons. Required for instrumental music licensure.",""
"98091","ECON-366-A","Public Finance","4","","C.Gomersall","2016/02/04 00:00:00","2016/05/19 00:00:00","A","","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 206","Economic analysis of activity undertaken through government, mainly in the areas of social insurance and taxation. For each program and policy we ask what might be expected on theoretical grounds, and follow up by examining the empirical record.","HBSSM,PBK"
