Course Sections Id,Sec Name,Sec Short Title,Sec Min Cred,Sec Max Cred,Faculty First Initial & Last CSV,Sec Start Date,Sec End Date,Sec Status,Sec Printed Comments,Sec Meeting Info,Crs Desc,Course Types CSV
96218,MUS-230-G,Private Instruction-Voice,1,2,J.Lassetter,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96220,MUS-230-I,Private Instruction-Voice,1,2,G.Moss,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96221,MUS-230-J,Private Instruction-Voice,1,2,J.Struve,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96222,MUS-230-K,Private Instruction-Voice,1,2,C.Sonka,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96223,MUS-230-L,Private Instruction-Voice,1,2,J.Phillips,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96225,MUS-230-N,Private Instruction-Voice,1,2,B.Westlund,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96226,MUS-230-O,Private Instruction-Voice,1,2,C.Hanson,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96227,MUS-230-P,Private Instruction-Voice,1,2,M.Gruett,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96211,MUS-230-A,Private Instruction-Lute,1,2,P.Lingen,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES2"
96197,MUS-230-A,Private Instructn-French Horn,1,2,R.Shaffer,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES3"
96198,MUS-230-A,Private Instruction-Euphonium,1,2,"M.Smith,B.Yates",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES4"
96204,MUS-230-A,Private Instruction-Clarinet,1,2,M.Chesher,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES5"
96205,MUS-230-A,Private Instruction-Saxophone,1,2,"M.Chesher,L.Postudensek Hart",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES6"
96207,MUS-230-A,Private Instruction-Bassoon,1,2,H.James,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES7"
96208,MUS-230-A,Private Instruction-Flute,1,2,"C.Hester,T.Meade",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES8"
96209,MUS-230-A,Private Instruction-Guitar,1,2,P.Lingen,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES9"
96210,MUS-230-A,Private Instruction-Harp,1,2,R.Brandwein,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES11"
96203,MUS-230-A,Private Instruction-Bass,1,2,"S.Martin,M.Van Ryn",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES12"
96202,MUS-230-A,Private Instruction-Cello,1,2,"S.Martin,C.Tutino",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES13"
96201,MUS-230-A,Private Instruction-Viola,1,2,"S.Martin,E.Kutz",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES14"
96206,MUS-230-A,Private Instruction-Oboe,1,2,H.Armstrong,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES15"
96191,MUS-230-A,Private Instruction-Organ,1,2,G.Peterson,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES17"
96192,MUS-230-A,Private Instructn-Harpsichord,1,2,K.Reed,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES18"
96193,MUS-230-A,Private Instruction-Piano,1,2,"D.Huang,J.Strauss,X.Hu,M.Kominami",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES19"
96194,MUS-230-A,Private Instruction-Trumpet,1,2,"J.Ailabouni,J.Cord",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES20"
96195,MUS-230-A,Private Instruction-Trombone,1,2,"M.Smith,B.Yates",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PBK,PRIV,LES21"
96196,MUS-230-A,Private Instruction-Tuba,1,2,"M.Smith,B.Yates",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES22"
96199,MUS-230-A,Private Instructn-Percussion,1,2,M.Geary,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES23"
96200,MUS-230-A,Private Instruction-Violin,1,2,"V.Strauss,S.Martin,I.Kalnin",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES24"
96280,MUS-330-A,Private Instructn-Harpsichord,1,2,K.Reed,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,"PRIV,PBK,LES18"
95947,ENG-212-A,Creative Writing,4,,A.Weldon,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 104",An introductory course in the writing of poems and stories that explore lived and imagined experience. Writing will include experiments in each genre and in-class exercises in craft inspired by a variety of readings in contemporary poetry and fiction.  Student work will be discussed in a workshop format.,"FA,PBK,HE"
96281,MUS-330-A,Private Instruction-Harp,1,2,R.Brandwein,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,"PRIV,PBK,LES11"
96279,MUS-330-A,Private Instruction-Lute,1,2,P.Lingen,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,"PRIV,PBK,LES2"
96307,MUS-430-A,Private Instruction-Lute,1,2,P.Lingen,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES2"
96308,MUS-430-A,Private Instructn-French Horn,1,2,R.Shaffer,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES3"
96309,MUS-430-A,Private Instruction-Euphonium,1,2,"M.Smith,B.Yates",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES4"
96310,MUS-430-A,Private Instruction-Clarinet,1,2,M.Chesher,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES5"
96311,MUS-430-A,Private Instruction-Saxophone,1,2,"M.Chesher,L.Postudensek Hart",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES6"
96312,MUS-430-A,Private Instruction-Bassoon,1,2,H.James,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES7"
96313,MUS-430-A,Private Instruction-Flute,1,2,"C.Hester,T.Meade",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES8"
96314,MUS-430-A,Private Instruction-Guitar,1,2,P.Lingen,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES9"
96315,MUS-430-A,Private Instruction-Harp,1,2,R.Brandwein,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES11"
96316,MUS-430-A,Private Instruction-Bass,1,2,"S.Martin,M.Van Ryn",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES12"
96317,MUS-430-A,Private Instruction-Cello,1,2,"S.Martin,C.Tutino",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES13"
96318,MUS-430-A,Private Instruction-Viola,1,2,"S.Martin,E.Kutz",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES14"
96319,MUS-430-A,Private Instruction-Oboe,1,2,H.Armstrong,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES15"
96320,MUS-430-A,Private Instruction-Organ,1,2,G.Peterson,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES17"
96321,MUS-430-A,Private Instructn-Harpsichord,1,2,K.Reed,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES18"
95948,ENG-213-A,Creative Writing: Nonfiction,4,,N.Barry,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 114","A reading and writing course in the art of the personal essay. Reading will survey the genre, examining essays from a variety of periods and kinds. Writing will include some larger pieces and attention to matters of craft such as voice, tone, and patterns of development, which will help students cultivate a personal style.","HE,FA,PBK"
96322,MUS-430-A,Private Instruction-Piano,1,2,"D.Huang,J.Strauss,X.Hu,M.Kominami",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES19"
96323,MUS-430-A,Private Instruction-Trumpet,1,2,"J.Ailabouni,J.Cord",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES20"
96324,MUS-430-A,Private Instruction-Trombone,1,2,"M.Smith,B.Yates",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES21"
96325,MUS-430-A,Private Instruction-Tuba,1,2,"M.Smith,B.Yates",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES22"
96326,MUS-430-A,Private Instructn-Percussion,1,2,M.Geary,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES23"
96327,MUS-430-A,Private Instruction-Violin,1,2,"V.Strauss,S.Martin,I.Kalnin",9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES24"
96329,MUS-430-B,Private Instruction-Voice,1,2,H.Andereck,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96330,MUS-430-C,Private Instruction-Voice,1,2,R.Ashcraft,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96331,MUS-430-D,Private Instruction-Voice,1,2,K.Beane,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96333,MUS-430-F,Private Instruction-Voice,1,2,K.Kanakis,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96334,MUS-430-G,Private Instruction-Voice,1,2,J.Lassetter,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96336,MUS-430-I,Private Instruction-Voice,1,2,G.Moss,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96337,MUS-430-J,Private Instruction-Voice,1,2,J.Struve,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96338,MUS-430-K,Private Instruction-Voice,1,2,C.Sonka,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96339,MUS-430-L,Private Instruction-Voice,1,2,J.Phillips,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
96341,MUS-430-N,Private Instruction-Voice,1,2,B.Westlund,9/2/2015 0:00:00,12/17/2015 0:00:00,A,,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES16"
